logFC	AveExpr	t	P.Value	adj.P.Val	B
4932438H23Rik	-0.472738286894918	-0.718544189945601	-5.29779781970476	2.5443193694043e-06	5.02058151346677e-06	4.59504509117657
Hnrnpu	-0.0714123463849092	9.0814899541174	-5.74887658880695	5.12398380128595e-07	1.07798740915689e-06	4.59271047934839
Zfp7	0.13187635721668	3.52527250245037	5.55619777089484	1.01912750368545e-06	2.08691286459057e-06	4.58877853670823
AI846148	0.0868102137498284	4.61579106362073	5.63229530435385	7.77147866675322e-07	1.61130405072059e-06	4.58447128121335
Mfap4	-0.265726704940543	1.05168299051284	-5.36953655829071	1.97543063713574e-06	3.93804940147286e-06	4.58175901296004
Golga7	0.0828354297302735	5.69473431228679	5.6807752040771	6.53664723566689e-07	1.36332617069592e-06	4.55989368873063
Slc25a1	-0.110542412174471	4.75779264842723	-5.63147582702592	7.7942253480522e-07	1.61556618130321e-06	4.55076930778651
Ctsk	-0.203018174015343	1.87951183077674	-5.41475148769852	1.68353801504796e-06	3.37916707512562e-06	4.54364162123649
Qtrt1	0.123632072129781	3.71687747566385	5.55765111989349	1.01387155422104e-06	2.077303278847e-06	4.54307906617363
Fam178a	0.0918218442170825	6.61122040245593	5.70169181714653	6.0659406060927e-07	1.26855971229329e-06	4.54295977134584
Crebbp	0.14419203819344	6.45357919723902	5.69823842354766	6.14127104815465e-07	1.2839494550726e-06	4.54272437322913
Tspyl4	0.0532124648502491	9.43254329332101	5.7370348908427	5.34577017943079e-07	1.12240633595164e-06	4.53709660002317
Zmynd10	-0.223707055545737	1.34097150116342	-5.37276059107025	1.95305569560627e-06	3.89449705811258e-06	4.53401464507494
Aga	-0.167399005806044	2.39139959678583	-5.45047414037505	1.48345742872923e-06	2.99165266586537e-06	4.52905432745851
Ptn	-0.0736834426162401	7.53060365416636	-5.71150351818797	5.8568779384303e-07	1.22657738968915e-06	4.52681483073929
Cenpc1	-0.0919662628537636	4.61068249649965	-5.61502447860176	8.26509170424807e-07	1.7095634796646e-06	4.52454792500554
A330021E22Rik	0.138350227376386	4.04448528942603	5.57697768989371	9.46478540853116e-07	1.94570773188615e-06	4.52381283836109
Zfp493	0.204546558233412	2.03251501809015	5.42061891148745	1.64893279902492e-06	3.31313557358214e-06	4.52203002763718
Nfu1	-0.120649242537266	4.14280755000803	-5.58249714306277	9.28060012617374e-07	1.90970675399676e-06	4.52034643104204
Iqce	0.0898678209059597	5.54342063653394	5.66291985157425	6.96699680381669e-07	1.45062194247123e-06	4.51821873997928
Zfand2b	-0.121028029170639	3.9138014793629	-5.56409530234757	9.90888147083331e-07	2.03275357648324e-06	4.51418520601784
Faf1	-0.0817598803714384	5.17572807611703	-5.6439492630074	7.45502587492394e-07	1.54873911234339e-06	4.51231018062125
Htra4	-0.492366988595786	-0.300746151134067	-5.28396067856833	2.67136240458558e-06	5.26141782368919e-06	4.51190611437318
Magix	-0.476332894314409	-1.09066216139719	-5.26486827935589	2.85699744593445e-06	5.61205436257714e-06	4.5083323445387
Rilpl2	0.140773409308497	3.06260119260569	5.4963318231432	1.26075182542524e-06	2.55826329697758e-06	4.50441887188626
Immp1l	0.190981749321853	1.9794237187883	5.41065726589189	1.70810962943479e-06	3.4269036541584e-06	4.50332985576123
Dcaf6	-0.0587566302187768	6.58828687073006	-5.68725212862323	6.38714503379488e-07	1.33327586061983e-06	4.49360589048741
C230035I16Rik	-0.608888489694192	-1.2239972254111	-5.25902075897189	2.91635988550101e-06	5.72408856600797e-06	4.49357875007383
Mcmbp	0.089714946273012	4.85909239905823	5.62096156339913	8.09199696533863e-07	1.67516940124325e-06	4.49261669318397
Dgkg	0.142875012122462	6.18842870376708	5.67692923029612	6.62705768304306e-07	1.3814016537951e-06	4.49049357392023
Psmc4	0.0804454669591952	6.38248300484161	5.68107087998121	6.5297473855112e-07	1.36207963983928e-06	4.48750442091508
Ash2l	0.0709796484731504	5.31496695232625	5.64349591861558	7.46709379950587e-07	1.55059115999873e-06	4.48610647435322
Tgif2	-0.494963424731191	-1.03672559918236	-5.25788626819408	2.92801718401631e-06	5.74544028899808e-06	4.48373191730427
5730559C18Rik	-0.272574151036739	1.44002415881956	-5.3655780416684	2.00324973885502e-06	3.99296766374857e-06	4.48155013564106
Adcy9	0.176485764066053	6.37072868572403	5.67857133197947	6.58830475823524e-07	1.37371182027986e-06	4.48030177479756
Pde8a	-0.140157212424767	3.85897765237497	-5.5494795513339	1.04377637469969e-06	2.13501686293072e-06	4.4764963573782
Fam203a	-0.166906680414078	2.84779936333265	-5.47071939528534	1.38070613195582e-06	2.793217917301e-06	4.4741900613969
Fcrlb	-0.604503065369832	-1.1901269732516	-5.25299997246551	2.97875362785708e-06	5.83723350051844e-06	4.47265880112203
Gm16386	0.231754353108736	3.08155499934181	5.48693308127669	1.30352214811248e-06	2.64250697626428e-06	4.46423525500752
Slc7a14	0.110464283812261	7.15539927711196	5.6882796777301	6.36374054101014e-07	1.3287663167572e-06	4.46327223870102
Ltbp3	-0.0809239849986159	5.63157297146576	-5.6495191845143	7.30832445346581e-07	1.51911832891567e-06	4.45815510177229
Cmklr1	0.202135913237491	1.62953519343549	5.37148963176536	1.96184614082485e-06	3.91149702185538e-06	4.45762230007219
Sv2a	-0.057507133532057	9.07207053376462	-5.70998096412512	5.88884491830533e-07	1.23309704690146e-06	4.4551765157661
Fam193a	-0.0693148044463439	6.02011411910592	-5.66157821962131	7.0004449318062e-07	1.45696945300986e-06	4.45261800399012
Snhg7	-0.20554778930719	2.23503430679322	-5.41519887022739	1.68087431219615e-06	3.37455702845856e-06	4.44595375899167
Psmd11	0.0751984882446351	4.91570520214806	5.61068462817027	8.39393592586005e-07	1.7347545965841e-06	4.44483628093636
Mir7669	-0.622330933229414	-1.23935135971753	-5.24166087215837	3.09986034041623e-06	6.06489052678703e-06	4.43644996843088
Brf2	-0.111217702755028	3.47132278289756	-5.50706784355721	1.21359360155356e-06	2.46766262366609e-06	4.43038007425762
Zfp511	0.116195841912206	3.77941681869723	5.52764668827577	1.12802921422019e-06	2.30001976597631e-06	4.42105279170676
Tmem101	0.120252018509211	4.10233258564025	5.55123086074115	1.03729456910269e-06	2.12264134154524e-06	4.42101833799318
Abca2	-0.0814567593675977	8.61523742456554	-5.69464616228791	6.22061523800281e-07	1.2999852297662e-06	4.41932974626319
Tmc8	-0.438261974160581	-0.532463217557875	-5.2470991662555	3.04118219851009e-06	5.95245451801777e-06	4.4138574754889
Zpbp	-0.316659928780346	0.344478165255092	-5.27907831860681	2.71766783239517e-06	5.35047654112067e-06	4.41275576154476
Khdrbs2	-0.185264475960607	2.36307327500831	-5.41421348096072	1.68674682126257e-06	3.38496498924211e-06	4.41105982983482
Mrpl32	0.144528975686817	3.69719524514967	5.51804945886782	1.16716335014664e-06	2.37652885289313e-06	4.40928013498074
Acss2	-0.0753947027832605	5.83244905200659	-5.63948332626405	7.5747558138834e-07	1.57162069017066e-06	4.3961626133049
Rfc1	-0.0782883666998194	5.54898514926488	-5.62687651548069	7.92312084615572e-07	1.64159141924142e-06	4.3899918774155
Txnrd2	-0.132195645179718	3.6006920308212	-5.50239162032015	1.23391544815908e-06	2.5072563726951e-06	4.37952624590016
Lyrm7	-0.120836192711535	3.70548327143614	-5.51025434225212	1.19993593982664e-06	2.44157424578711e-06	4.3790192423497
Bgn	-0.141865774240262	4.04952734245927	-5.53460134782787	1.10048515081047e-06	2.24540975177122e-06	4.37537721147827
Tmem59l	-0.0839202430069473	7.70226332218547	-5.66973795896536	6.79944826967859e-07	1.41673576854735e-06	4.37110122065662
Gm5077	-0.560218642689848	-0.961183904316586	-5.2255176749999	3.28070441359315e-06	6.40681838757819e-06	4.36961823465954
Enpp6	-0.238143587118911	2.31741772198336	-5.39898245804538	1.78014084578163e-06	3.56463056985099e-06	4.36748401047421
Cln8	0.0755100574080264	4.88142677161878	5.58632761821843	9.15486808399992e-07	1.88409713643932e-06	4.36592902135141
Rpl37a	0.207457639791058	1.86548294267856	5.36221878253111	2.02716095813642e-06	4.03790100936206e-06	4.36537979734012
1500015A07Rik	-0.199647816265421	2.30866785035281	-5.39522345666794	1.80396624076006e-06	3.60988985706956e-06	4.36003580079153
Carns1	-0.1649148723523	3.21320792757433	-5.46621782555711	1.40292626539636e-06	2.83661424142221e-06	4.35659308135037
Thap4	0.0963574799710669	4.20948404232097	5.54041555302464	1.0779697972206e-06	2.20221079869741e-06	4.35627645644469
Jagn1	0.131008285727064	4.38846872188405	5.55218105518926	1.03379448426752e-06	2.11606601288609e-06	4.35452696592715
Fam169a	-0.0706032457240204	6.55432522605898	-5.64701654771517	7.37388183189757e-07	1.53231341616643e-06	4.35367266722337
Vps37b	0.0843672340714785	5.20026405753297	5.59952016896354	8.73461174385688e-07	1.80263619623534e-06	4.35114431563523
Drg2	0.0764920462691144	5.66522480503337	5.61734157140119	8.19710493703377e-07	1.69573873024392e-06	4.3396963281443
Ufsp1	-0.196398384072646	2.6558862872401	-5.41635411316079	1.67401529139433e-06	3.3617015937433e-06	4.33806326721011
Calu	0.0596755579615279	6.53964791999693	5.64123041416231	7.52769180191212e-07	1.56229518702225e-06	4.33420043014289
Rpl31	0.182935577345882	2.59982726414344	5.4102759439566	1.71041612083099e-06	3.43106450669482e-06	4.33241580329233
Cox7a2l	-0.0972232616973431	5.65687309221854	-5.61301284939918	8.32456870113263e-07	1.72114190886366e-06	4.33093481995422
Nfatc1	0.137186254562242	2.85009112341057	5.42959504049632	1.59734976160877e-06	3.21430692618328e-06	4.3304201642017
Atf3	0.579554370825609	-0.451187455901288	5.2240675770983	3.2974498993366e-06	6.43696425176133e-06	4.32964658919292
Serinc1	-0.0523346981435938	10.0891826485417	-5.68325547073242	6.47899140602141e-07	1.35187440538028e-06	4.32175454206886
Bbs10	-0.149116030444981	2.31412465795321	-5.38510774551212	1.86965913859587e-06	3.73425625163712e-06	4.32079432764937
Tmem179	-0.083169468149794	6.62965556040786	-5.63774135844635	7.62197226630259e-07	1.5811948652563e-06	4.31653309170038
Ccdc91	-0.0671699929681948	5.30125640718863	-5.59319819587575	8.93356113305288e-07	1.84208367530368e-06	4.31102294013404
Mpv17l2	-0.184115591088652	3.16489413537417	-5.44898429873441	1.49131101708744e-06	3.00707977943257e-06	4.31075267739497
I830077J02Rik	-0.387837512895002	-0.603178970319357	-5.21424899560171	3.41307357526663e-06	6.65474924401795e-06	4.30926691446916
Cenpv	0.129902627976554	3.86768282687157	5.50228619476182	1.23437746627757e-06	2.50784978483328e-06	4.30912058342901
Dbf4	0.278260594472719	1.00496202731549	5.28160140099021	2.69364022207573e-06	5.30387933224413e-06	4.29906992046943
Gps2	0.105177551172433	4.41450254304112	5.53706668429232	1.09088189240761e-06	2.22704738350378e-06	4.29513552558108
Sos2	0.0941294522955787	5.61879949301017	5.60146435901195	8.67431632253667e-07	1.79044296338425e-06	4.29027105032653
Supt5	0.0562017855546011	7.53726419468148	5.64376153390274	7.46002083388743e-07	1.54934047555145e-06	4.28680810185662
Tank	0.0662892028797053	4.87400007798911	5.56305992660901	9.94545745328589e-07	2.03940624413871e-06	4.28552268689715
Zfp217	-0.178051416359774	2.0973666199748	-5.35616877106136	2.07093863800967e-06	4.12065120231891e-06	4.28169451735139
Bin3	-0.106789768058928	3.57168170952069	-5.47050387823213	1.38176196043324e-06	2.79497065591337e-06	4.27589172994176
Thpo	-0.150140750272127	3.69404110163579	-5.47994741077031	1.33623886251642e-06	2.7065991457396e-06	4.27557187026433
Fbxo41	-0.0669663406061989	7.64219222014054	-5.64152285538654	7.51984222954033e-07	1.56088565355428e-06	4.27395237878256
Zfp57	0.149986051557823	4.01344126409802	5.50057782851388	1.24188814427228e-06	2.52137301232879e-06	4.26543461860383
Trap1	-0.05450250083878	6.07743751441843	-5.61007497907468	8.41219429819365e-07	1.73828451926539e-06	4.26471605270917
D930016D06Rik	0.0892019704478034	5.1384796067306	5.57080392868575	9.67509804457729e-07	1.98755773530623e-06	4.26129649134819
H2afy2	0.113935879424204	4.1632491604632	5.50855360415711	1.2072064356298e-06	2.45535204732314e-06	4.25600772374957
4921536K21Rik	0.453976576008364	-0.991663071316409	5.1894486556735	3.72323850710782e-06	7.23124277075485e-06	4.25406810077696
Npat	-0.109064431839471	5.17028524306976	-5.57015977960695	9.69730626921943e-07	1.99101108678073e-06	4.25321090515317
Fem1c	-0.149680272704645	4.31369882179317	-5.51687093778862	1.17206067469131e-06	2.38617127009737e-06	4.24808561295462
Sgpl1	-0.088059068500175	5.61125167347556	-5.58915843496497	9.06303478774971e-07	1.86623887311178e-06	4.24794632581602
Col8a2	-0.315137082782428	1.55578754570785	-5.30630630919256	2.46918298456683e-06	4.8775372545587e-06	4.24666203037316
P2ry14	0.235840284281261	1.34549119667734	5.28715324536161	2.64150560433017e-06	5.20400236163537e-06	4.23849993810521
Mief2	-0.115772662419496	3.88388030007143	-5.4834476990605	1.31974526952438e-06	2.67355783421155e-06	4.2383881872474
Kdelr1	-0.0762786780937674	5.76096342337544	-5.5910512835036	9.00213946883475e-07	1.85525304823562e-06	4.23426920950848
Fkbp7	-0.238635781362197	1.1857339198024	-5.27334342396819	2.77307201792282e-06	5.45591472895497e-06	4.2300737502277
Acbd5	0.0639651225511395	6.5909900387796	5.61209437401354	8.35186572709445e-07	1.72654374299498e-06	4.22765247826428
2310030G06Rik	-0.288554714053004	1.09158499255637	-5.26634860801234	2.84215978609946e-06	5.58365186206544e-06	4.22447882052898
Arhgef10	0.133226349014056	5.4711908810958	5.57635771579865	9.4856989576962e-07	1.94973533605252e-06	4.22432570319844
Lhpp	-0.15804552531408	3.24244963044881	-5.42851948696446	1.60344546110457e-06	3.22569325513182e-06	4.21738518429129
Tbc1d9	-0.06652308556899	7.31937672542735	-5.62100309136254	8.09079896612844e-07	1.67515644044708e-06	4.21712184839136
Mob3c	-0.17121270972803	2.38904466517703	-5.36098381182388	2.03602222238727e-06	4.05445699407502e-06	4.21419911696301
Bfsp1	-0.397242819023317	-0.2342264405182	-5.20252422157467	3.55639485361196e-06	6.92138895530812e-06	4.21151958798878
Glcci1	0.0833297416281029	6.11173373947407	5.59476279207324	8.88390989691328e-07	1.83216671259517e-06	4.20819584525812
Trip13	-0.507985839441056	-0.915822814325892	-5.17631628277064	3.89857468146646e-06	7.5564333749811e-06	4.20631314246845
Ifi30	0.28402076034585	1.70406115852187	5.30521196804323	2.47872262288499e-06	4.89507075064184e-06	4.20333369596949
Chst2	0.0742882843469458	6.74376865554701	5.60604057636389	8.53401647519537e-07	1.76197703715411e-06	4.19633904520746
Tbx15	-0.257474811852505	1.02668226222717	-5.25349856854564	2.97353698574847e-06	5.82855914544081e-06	4.19552762872283
Dyrk2	0.148790617663021	4.43998179469261	5.51003564028977	1.20086843593983e-06	2.4431347081986e-06	4.19415943803735
Nr2f2	-0.209203539671208	3.75397611290624	-5.46022857597245	1.433039154746e-06	2.89353492392535e-06	4.19064341177778
Mslnl	0.341835976930302	-0.00640120398440687	5.19846830132389	3.60734313955698e-06	7.0159162511236e-06	4.1899590900492
Nkiras1	0.0607110681079609	6.54894586163447	5.59756274412495	8.79573712500337e-07	1.81474347003635e-06	4.17972708642419
Tcap	-0.286980303335412	1.98116838370727	-5.31775604799621	2.3715222483603e-06	4.69341908146316e-06	4.17609523141038
Kif9	-0.164790672803112	2.71757863596121	-5.37426100435414	1.94272836288944e-06	3.87442744877951e-06	4.17434530976396
Cacna1d	-0.0861062509175626	6.52084736163789	-5.59488395666473	8.88007625977157e-07	1.83163211431105e-06	4.17208529162221
Pgls	-0.189504376988358	3.48446286512053	-5.43326625501561	1.5767152982622e-06	3.17408343710744e-06	4.16925389930285
A930006K02Rik	-0.506815285862445	-1.05590716608733	-5.16391637378235	4.07159598937112e-06	7.8783379970074e-06	4.16815702428842
1110007C09Rik	-0.19166513311678	2.15023492149535	-5.32532392313248	2.30907694359973e-06	4.57535874642364e-06	4.16057626298672
Hpca	-0.0997808386303465	8.83185800762851	-5.62213721137968	8.0581497194291e-07	1.6686307503222e-06	4.15408991323567
Kat2b	0.118666292988177	4.69706932343099	5.51348486027091	1.18624494489127e-06	2.41438238611199e-06	4.14858137331467
Tmem199	-0.0985146751893604	4.82918009592909	-5.52086511364932	1.1555448138084e-06	2.35384622158348e-06	4.14643938151622
Zfp821	-0.104203943411992	5.16732582970908	-5.53863272971469	1.08482480225645e-06	2.21529482802653e-06	4.14285526926663
Csf2rb	-0.3227790774885	0.491578868576706	-5.20260309540348	3.55541115361922e-06	6.92038735626623e-06	4.12850241133968
Vim	0.160823441960083	5.13981381653662	5.53216204292552	1.1100693895813e-06	2.2643389705354e-06	4.12595839336361
Ttc30a1	0.168945197271865	2.06998214598394	5.30811838566167	2.45346635921541e-06	4.84843861021486e-06	4.12337810874315
Ppm1a	-0.0483126741584725	7.47802886177122	-5.59663883499576	8.8247355000192e-07	1.82047186195866e-06	4.12333113765117
Trappc5	0.0670651966654141	4.97724678329581	5.52276075149148	1.14778721460715e-06	2.33868976167849e-06	4.12310647027521
Itga5	0.279691498951154	1.99500873285425	5.30206331797828	2.50637371328292e-06	4.94769036202518e-06	4.12113901951026
Ubac1	0.0763597015449717	5.20278031123168	5.53413039072392	1.10232917684402e-06	2.24886126592321e-06	4.12048146329793
Med6	0.13051164188758	3.75314110418733	5.43763047393255	1.55252853414193e-06	3.12667294468059e-06	4.11276241558947
Dnajb6	0.09970232025209	4.44342478913789	5.48628278386766	1.30653398259706e-06	2.64824871263044e-06	4.11014544082063
Ctnnal1	-0.109226835506784	4.61080830236079	-5.49684878829468	1.25844003229684e-06	2.55392355385248e-06	4.10906558838773
Tcf12	-0.0830901915475964	5.70929103127064	-5.55256786770541	1.03237299487562e-06	2.11374287626907e-06	4.10562359338838
Vasp	-0.147254801470863	3.54265826859447	-5.4189284239085	1.65883025655211e-06	3.33256830135754e-06	4.10331899954206
Lnx1	-0.0957091003676188	4.92261224470896	-5.51299369774199	1.18831648771006e-06	2.41826502892058e-06	4.09974708656417
Dnpep	-0.0932338466645979	4.59070089976299	-5.49226904759065	1.2790668992214e-06	2.59435702929785e-06	4.09681794319508
B3gnt7	-0.482495807314944	-0.0457497549590762	-5.16738959667116	4.02238320885306e-06	7.786177100947e-06	4.09114729230256
Riiad1	-0.373414087640468	0.184206793008122	-5.17637009845893	3.89783980353302e-06	7.55600163727843e-06	4.09062399508307
C1qtnf1	-0.218381497282087	3.04157434822706	-5.37653190481624	1.92720037426671e-06	3.84553885879512e-06	4.09050657883307
Adcyap1r1	-0.0680085830288589	7.75033986186255	-5.5908107939768	9.00985378199665e-07	1.85658355725668e-06	4.08998392623341
Ttc9	0.104810609288375	4.92898339457837	5.50996627456256	1.20116434566722e-06	2.44339980090641e-06	4.08767391209127
2900079G21Rik	-0.181778905176345	2.31904934715714	-5.3164069075268	2.38282842294798e-06	4.71516235946545e-06	4.08314401491096
Mark2	0.0559996732445532	7.16265195810233	5.57909297150093	9.39377393551367e-07	1.93191720998841e-06	4.07723467231186
Zc3h18	0.0596701812203714	5.59073879617264	5.53965993805792	1.08086990448021e-06	2.20782978965818e-06	4.07650229445082
Gpalpp1	-0.0900660246744212	5.77833615096958	-5.54686405796738	1.05353138597583e-06	2.15437312109319e-06	4.07649424863859
Bcat1	0.0646028802991856	6.90218766440471	5.5742796027468	9.55613426859967e-07	1.96393933693996e-06	4.07456720562413
Barx2	-0.224944858192897	2.41530451334638	-5.32079043785152	2.34628650707834e-06	4.64659209737367e-06	4.07064644585198
Galnt1	-0.0749929798148452	5.72021693424656	-5.54295097437965	1.06829485114606e-06	2.18335257429131e-06	4.07009670698095
Magi1	0.0669969782493411	7.38891189271019	5.5794463378903	9.38196273901326e-07	1.92975712047124e-06	4.06708033996703
Zcchc18	-0.0539615653518076	8.20368228178615	-5.58935468863925	9.05670214386477e-07	1.86519519026495e-06	4.06479471195369
Tra2b	0.0860414270540234	4.99686028563448	5.50684972838139	1.21453407301437e-06	2.46923463046079e-06	4.06340497284314
Tmem2	0.112802195114289	4.24495315579179	5.45917039334456	1.43842559650383e-06	2.90401358111898e-06	4.0624441660401
Fam49a	0.0852727178751045	8.1338280158589	5.58779057494372	9.10729441915407e-07	1.87509101116661e-06	4.06230359780231
Sfrp1	-0.144466230976146	3.41999541712633	-5.39804291414262	1.78606655767704e-06	3.57552591478523e-06	4.05981707126166
Tyw3	-0.0957062574294118	3.63489816036436	-5.41349325688702	1.69105188733798e-06	3.39314287308371e-06	4.05933474128026
Notch2	-0.129501320076533	4.84195805361332	-5.49617858037339	1.26143791222469e-06	2.55930348693111e-06	4.05718438991962
Ift74	0.104495654027396	4.32483284891538	5.4627636563363	1.42021594082662e-06	2.86960640796439e-06	4.05589755398424
Nfix	-0.0821459880230193	8.28429324032659	-5.58650023546087	9.14924198421521e-07	1.88320195640501e-06	4.05124440795556
Gigyf2	0.0755229226349107	6.50438383117966	5.56007174375229	1.00517704535484e-06	2.06034761422136e-06	4.05081052204009
Araf	-0.0500941208930271	7.1455234579585	-5.57106835491451	9.66599605615214e-07	1.98596443131136e-06	4.04987567698085
Zfp260	0.0693777322164232	6.24921231523668	5.55241135859218	1.0329479136919e-06	2.11462654622038e-06	4.04544123322685
Zfp212	-0.111445138830056	3.85518020003276	-5.42379189341579	1.63051308243455e-06	3.27791116204378e-06	4.03769548521781
Kdm4c	-0.0735226894806214	5.04730467901213	-5.50195618173279	1.23582482629027e-06	2.51009904833241e-06	4.03642968332186
Zfp931	0.206011477565215	1.90592867895348	5.26849333734129	2.82079757353747e-06	5.5453760692834e-06	4.03168857721485
Cttnbp2	0.0966275671666113	7.26909734207962	5.56424746405856	9.90351740339973e-07	2.03193569419774e-06	4.01955054101085
Zkscan7	-0.227052740708499	1.82556376983411	-5.25861919702393	2.9204808295956e-06	5.73141449319679e-06	4.01482032498118
Serpine2	0.0631200396142838	7.19897602748833	5.56172379862953	9.99285559381317e-07	2.04884090371205e-06	4.01421388413003
Copg1	-0.0429070537254003	8.42613800531746	-5.57732562545015	9.45306853617606e-07	1.9435698604061e-06	4.01285029370928
Plekha2	-0.199031539815233	4.29764760530853	-5.44615647096737	1.50633100457869e-06	3.03695103054851e-06	4.00379855612635
Retsat	-0.12861704673774	2.93089925152837	-5.34250980998189	2.17324008176909e-06	4.31605655760145e-06	4.00343527154353
Kif15	-0.455518697375402	-1.04337623634691	-5.11201639359871	4.88174166197968e-06	9.38806262784779e-06	4.00121832916774
Ppp2ca	0.0493928500904135	8.37111435400528	5.5730723257581	9.59729123341084e-07	1.97212304815799e-06	4.00020628950728
Thoc5	0.0776294105146702	5.19699748601992	5.49857103008357	1.25076864937813e-06	2.53905347453563e-06	3.99667223470361
Ttc23	-0.218713121139097	1.64118522365334	-5.23739414654253	3.14667861604761e-06	6.15485831912587e-06	3.99369450036151
Ccdc157	-0.0913601802129602	5.55513039865327	-5.51452577070619	1.18186657735118e-06	2.40580290869748e-06	3.9935807271166
Elk1	0.10223091163786	6.43501796497858	5.54187416138561	1.07239332517194e-06	2.19142536282366e-06	3.99211854966287
Chrm1	0.082901325071854	7.83240730551034	5.56395019401906	9.91399957023906e-07	2.03350450960806e-06	3.99161824717812
Gm9079	-0.211373100149095	1.03685983294753	-5.19310760486732	3.67578760380789e-06	7.14338386546122e-06	3.98829328597629
P2rx1	-0.464891260032625	-0.761712654867946	-5.11236799310085	4.87575160250543e-06	9.3789881542849e-06	3.98249489737373
Dnmt3b	-0.387143512196561	0.0477357995545648	-5.13829697445665	4.45341261383509e-06	8.59459119745232e-06	3.98109093441617
Tnr	0.222017946285473	6.42721439086831	5.53728691107513	1.09002808842984e-06	2.2256122912668e-06	3.97782737078458
Osbpl9	-0.0779572589013628	5.46406342505069	-5.50321987584061	1.23029164242441e-06	2.50058174574043e-06	3.96771290044396
Entpd7	0.109143842052387	4.12355667524401	5.42160503760265	1.64318623001651e-06	3.30248871239118e-06	3.96149520476602
Calb1	-0.125874682790489	7.01520356346479	-5.54366904053352	1.06557043347772e-06	2.17808619777366e-06	3.96050153230279
Htt	-0.104622422597474	8.0289502746363	-5.55742139744602	1.01470054166909e-06	2.07871310632959e-06	3.95990201481046
Mapk8ip2	-0.0522805015196207	8.17010130601162	-5.55793266402896	1.01285647533149e-06	2.07551172736678e-06	3.95553429713757
Lrrc38	0.267904320717701	1.27960804534978	5.20715432069453	3.49910148846836e-06	6.81617947727253e-06	3.95198648637777
Ist1	-0.0546622269754391	6.41172879093785	-5.52584331240696	1.13528227667035e-06	2.31384924851422e-06	3.93766191935851
Yy1	0.0947749325957509	5.33767065742788	5.48821004516876	1.29762790644193e-06	2.63091962781974e-06	3.93577948120938
Zfp423	-0.147651739106582	3.76553364779674	-5.38703516439477	1.85696239637487e-06	3.7109065686191e-06	3.93291173210865
Galnt12	-0.283990861801562	0.936608442313462	-5.16871788405771	4.00371792341295e-06	7.75513381147888e-06	3.9281461497422
Smpd5	-0.419648420957572	-0.965725362758076	-5.09056967589092	5.26116648169151e-06	1.00757074598749e-05	3.9257364021022
Maf	0.0923709808630187	4.63995962516282	5.44535077460008	1.51063778355348e-06	3.0452179066195e-06	3.92207777855412
Srebf2	0.0538965002087466	7.91137025792583	5.54461840913993	1.06197898976499e-06	2.17134673156773e-06	3.92004223957913
Mapkapk2	0.100386943347778	5.03333936886369	5.46604749785265	1.40377392934732e-06	2.83755042520761e-06	3.9133183111558
Uqcrh	0.0972374479123966	6.82779445793758	5.52403545951474	1.14259969059041e-06	2.32844141367002e-06	3.90216617729992
Gabbr2	0.113241222463602	8.26221674970081	5.54376646099129	1.06520134059304e-06	2.17763344590684e-06	3.90170401990704
Zfp68	0.0865285281429318	5.26434164814079	5.47470577685189	1.3613199898055e-06	2.75564670094481e-06	3.90103966840056
Yaf2	-0.0630451298562812	6.65650932983943	-5.52010543244684	1.1586682396655e-06	2.35988282827509e-06	3.89929873402202
Patl1	0.0931915220807342	5.07486238006104	5.46284662677592	1.41979817534226e-06	2.86915522243523e-06	3.89414519363466
Hey2	0.194610940571509	2.15621366595789	5.24781869763503	3.03350118939364e-06	5.93820837844153e-06	3.89178331569616
Lrfn1	0.0658274660278306	5.65194739937028	5.48919920879243	1.29308023860149e-06	2.62242004678026e-06	3.89081728506004
Mfsd6	0.0650056751681111	7.00272204176297	5.52177224532831	1.15182606478931e-06	2.34659510631062e-06	3.88403507248433
1810014B01Rik	-0.242576856459901	1.32018213463007	-5.18013053246911	3.84682627977677e-06	7.45907148532348e-06	3.87966537443396
Wrap53	0.129029880770143	3.13629697995254	5.3233163467561	2.3254820808328e-06	4.60662763434574e-06	3.87929554390071
Adamts7	-0.526947568705882	-1.11767579781501	-5.07373499433359	5.57922364808604e-06	1.06571550626439e-05	3.87657499011352
Ncald	-0.0507874737243053	9.3516161189881	-5.54719944459967	1.05227546489531e-06	2.15210316177785e-06	3.86945387069449
Map3k12	-0.0560214635953841	7.29871189892784	-5.51835304185164	1.1659051011508e-06	2.37429452896878e-06	3.85657878922632
Kti12	0.120534941701737	3.21526854651316	5.3214487067489	2.3408470828511e-06	4.63644218826489e-06	3.8527763944308
Mir3101	-0.542959658248294	-0.891309424796933	-5.06866195229766	5.67872995071096e-06	1.0836003840247e-05	3.84991496179312
Hsd3b7	0.196553645823044	2.55423789734348	5.26730166236115	2.83264740120682e-06	5.56678133762674e-06	3.84913587208056
Ubiad1	0.120261765212239	3.49357548988201	5.34058370388831	2.18806216386651e-06	4.34490836684879e-06	3.84391907303039
Shisa3	-0.650241141861829	0.566585161285493	-5.12335387207936	4.69219563319661e-06	9.04004366312128e-06	3.84383771013982
Dkc1	0.0913440443922729	4.68485344473173	5.42537337671311	1.62140844077868e-06	3.26005180365886e-06	3.8424598592288
Men1	0.0571674843812668	6.00930321732055	5.48592286105416	1.30820391506848e-06	2.65126930809345e-06	3.83510608667361
